,wikiID,releaseDate,charactName,name_movie,role_summary_percent,role_importance,comp_active,comp_pasive,comp_attribut
445,18487239,1988-03-11,,Vice Versa,,,,,
446,18487239,1988-03-11,,Vice Versa,,,,,
447,18487239,1988-03-11,,Vice Versa,,,,,
448,18487239,1988-03-11,,Vice Versa,,,,,
449,18487239,1988-03-11,,Vice Versa,,,,,
450,18487239,1988-03-11,,Vice Versa,,,,,
451,18487239,1988-03-11,Ms. Lindstrom,Vice Versa,,,,,
452,18487239,1988-03-11,,Vice Versa,,,,,
453,12180811,1986-05-09,,Fire with Fire,,,,,
454,12180811,1986-05-09,,Fire with Fire,,,,,
455,12180811,1986-05-09,,Fire with Fire,,,,,
456,12180811,1986-05-09,,Fire with Fire,,,,,
457,12180811,1986-05-09,,Fire with Fire,,,,,
458,12180811,1986-05-09,,Fire with Fire,,,,,
459,12180811,1986-05-09,,Fire with Fire,,,,,
460,12180811,1986-05-09,,Fire with Fire,,,,,
461,12180811,1986-05-09,,Fire with Fire,,,,,
462,5566878,2001-08-24,,Tortilla Soup,,,,,
463,5566878,2001-08-24,,Tortilla Soup,,,,,
464,5566878,2001-08-24,Hortensia,Tortilla Soup,,,,,
465,5566878,2001-08-24,,Tortilla Soup,,,,,
466,5566878,2001-08-24,,Tortilla Soup,,,,,
467,5566878,2001-08-24,Yolanda,Tortilla Soup,,,,,
468,5566878,2001-08-24,,Tortilla Soup,,,,,
469,5566878,2001-08-24,,Tortilla Soup,,,,,
470,5566878,2001-08-24,Orlando Castillo,Tortilla Soup,,,,,
471,9457642,1992-01-01,,Man Trouble,,,,,
472,9457642,1992-01-01,,Man Trouble,,,,,
473,9457642,1992-01-01,Joan Spruance,Man Trouble,,,,,
474,9457642,1992-01-01,,Man Trouble,,,,,
475,9457642,1992-01-01,,Man Trouble,,,,,
476,9457642,1992-01-01,,Man Trouble,,,,,
477,9457642,1992-01-01,,Man Trouble,,,,,
478,9457642,1992-01-01,,Man Trouble,,,,,
479,9457642,1992-01-01,,Man Trouble,,,,,
480,9457642,1992-01-01,"Eugene Earl Axline, aka Harry Bliss",Man Trouble,,,,,
481,9457642,1992-01-01,,Man Trouble,,,,,
482,9457642,1992-01-01,,Man Trouble,,,,,
483,9457642,1992-01-01,,Man Trouble,,,,,
484,8219325,2008-06-19,Agent 91,Get Smart,,,,,
485,8219325,2008-06-19,Maxwell Smart,Get Smart,,,,,
486,8219325,2008-06-19,Agent 99,Get Smart,,,,,
487,8219325,2008-06-19,Agent 23,Get Smart,,,,,
488,8219325,2008-06-19,The Chief,Get Smart,,,,,
489,8219325,2008-06-19,Siegfried,Get Smart,,,,,
490,8219325,2008-06-19,Larabee,Get Smart,,,,,
491,8219325,2008-06-19,The President,Get Smart,,,,,
492,8219325,2008-06-19,Agent 13,Get Smart,,,,,
493,8219325,2008-06-19,Hymie,Get Smart,,,,,
494,8219325,2008-06-19,Bruce,Get Smart,,,,,
495,8219325,2008-06-19,Lloyd,Get Smart,,,,,
496,8219325,2008-06-19,Shtarker,Get Smart,,,,,
497,8219325,2008-06-19,,Get Smart,,,,,
498,8219325,2008-06-19,CIA Agent #2,Get Smart,,,,,
499,8219325,2008-06-19,Secret Service Agent Driver,Get Smart,,,,,
515,504242,2005-08-22,River Tam,Serenity,,,,,
516,504242,2005-08-22,Malcolm Reynolds,Serenity,,,,,
517,504242,2005-08-22,Zoë Washburne,Serenity,,,,,
518,504242,2005-08-22,Hoban Washburne,Serenity,,,,,
519,504242,2005-08-22,Inara Serra,Serenity,,,,,
520,504242,2005-08-22,Jayne Cobb,Serenity,,,,,
521,504242,2005-08-22,Kaylee Frye,Serenity,,,,,
522,504242,2005-08-22,The Operative,Serenity,,,,,
523,504242,2005-08-22,Derrial Book,Serenity,,,,,
524,504242,2005-08-22,Mr. Universe,Serenity,,,,,
525,504242,2005-08-22,Dr. Mathias,Serenity,,,,,
526,504242,2005-08-22,Teacher,Serenity,,,,,
527,504242,2005-08-22,Lenore,Serenity,,,,,
528,256337,2003-06-18,Thin Man,Charlie's Angels: Full Throttle,,,,,
529,256337,2003-06-18,Ray Carter,Charlie's Angels: Full Throttle,,,,,
530,256337,2003-06-18,Madison Lee,Charlie's Angels: Full Throttle,,,,,
531,256337,2003-06-18,Randy Emmers,Charlie's Angels: Full Throttle,,,,,
532,256337,2003-06-18,Max Petroni,Charlie's Angels: Full Throttle,,,,,
533,256337,2003-06-18,Jason,Charlie's Angels: Full Throttle,,,,,
534,256337,2003-06-18,Pete,Charlie's Angels: Full Throttle,,,,,
535,256337,2003-06-18,Mr. Munday,Charlie's Angels: Full Throttle,,,,,
536,256337,2003-06-18,Charles Townsend,Charlie's Angels: Full Throttle,,,,,
537,256337,2003-06-18,Future Angel,Charlie's Angels: Full Throttle,,,,,
538,256337,2003-06-18,Mother Superior,Charlie's Angels: Full Throttle,,,,,
539,256337,2003-06-18,William Rose Bailey,Charlie's Angels: Full Throttle,,,,,
540,256337,2003-06-18,Future Angel,Charlie's Angels: Full Throttle,,,,,
541,256337,2003-06-18,Momma Bosley,Charlie's Angels: Full Throttle,,,,,
542,256337,2003-06-18,Irish Henchman,Charlie's Angels: Full Throttle,,,,,
543,256337,2003-06-18,Jimmy Bosley,Charlie's Angels: Full Throttle,,,,,
544,256337,2003-06-18,Seamus O'Grady,Charlie's Angels: Full Throttle,,,,,
545,256337,2003-06-18,Alex Munday,Charlie's Angels: Full Throttle,,,,,
546,256337,2003-06-18,Dylan Sanders,Charlie's Angels: Full Throttle,,,,,
547,256337,2003-06-18,Natalie Cook,Charlie's Angels: Full Throttle,,,,,
548,933349,2002-01-24,,The Lost Skeleton of Cadavra,,,,,
549,9088886,2002-01-10,Mael,Queen of the Damned,,,,,
550,9088886,2002-01-10,Queen Akasha,Queen of the Damned,,,,,
551,9088886,2002-01-10,Lestat de Lioncourt,Queen of the Damned,,,,,
552,9088886,2002-01-10,Jessica Miriam Reeves,Queen of the Damned,,,,,
553,9088886,2002-01-10,Marius de Romanus,Queen of the Damned,,,,,
554,9088886,2002-01-10,David Talbot,Queen of the Damned,,,,,
555,9088886,2002-01-10,Maharet,Queen of the Damned,,,,,
556,9088886,2002-01-10,Pandora,Queen of the Damned,,,,,
557,9088886,2002-01-10,Khayman,Queen of the Damned,,,,,
558,5257643,1955-01-01,,The Prodigal,,,,,
559,5257643,1955-01-01,,The Prodigal,,,,,
560,5257643,1955-01-01,,The Prodigal,,,,,
561,5257643,1955-01-01,Samarra,The Prodigal,,,,,
562,5257643,1955-01-01,,The Prodigal,,,,,
563,5257643,1955-01-01,,The Prodigal,,,,,
564,5257643,1955-01-01,,The Prodigal,,,,,
565,5257643,1955-01-01,,The Prodigal,,,,,
566,5257643,1955-01-01,,The Prodigal,,,,,
567,5257643,1955-01-01,,The Prodigal,,,,,
568,5257643,1955-01-01,,The Prodigal,,,,,
569,5257643,1955-01-01,,The Prodigal,,,,,
570,103021,1978-08-31,Billy Hayes,Midnight Express,,,,,
571,103021,1978-08-31,Tex,Midnight Express,,,,,
572,103021,1978-08-31,Rifki,Midnight Express,,,,,
573,103021,1978-08-31,Hamidou,Midnight Express,,,,,
574,103021,1978-08-31,Jimmy Booth,Midnight Express,,,,,
575,103021,1978-08-31,Erich,Midnight Express,,,,,
576,103021,1978-08-31,Max,Midnight Express,,,,,
577,103021,1978-08-31,Mr. Hayes,Midnight Express,,,,,
578,103021,1978-08-31,Stanley Daniels,Midnight Express,,,,,
579,580994,1956-05-08,,The Man in the Gray Flannel Suit,,,,,
580,580994,1956-05-08,Betsy Rath,The Man in the Gray Flannel Suit,,,,,
581,580994,1956-05-08,,The Man in the Gray Flannel Suit,,,,,
582,580994,1956-05-08,,The Man in the Gray Flannel Suit,,,,,
583,580994,1956-05-08,,The Man in the Gray Flannel Suit,,,,,
584,580994,1956-05-08,,The Man in the Gray Flannel Suit,,,,,
585,580994,1956-05-08,,The Man in the Gray Flannel Suit,,,,,
586,580994,1956-05-08,,The Man in the Gray Flannel Suit,,,,,
587,580994,1956-05-08,,The Man in the Gray Flannel Suit,,,,,
588,580994,1956-05-08,,The Man in the Gray Flannel Suit,,,,,
589,580994,1956-05-08,,The Man in the Gray Flannel Suit,,,,,
590,580994,1956-05-08,Italian Boy with Groceries,The Man in the Gray Flannel Suit,,,,,
591,20629940,2009-01-09,,Not Easily Broken,,,,,
592,20629940,2009-01-09,Clarice Clark,Not Easily Broken,,,,,
593,20629940,2009-01-09,,Not Easily Broken,,,,,
594,20629940,2009-01-09,,Not Easily Broken,,,,,
595,20629940,2009-01-09,Dave Johnson,Not Easily Broken,,,,,
596,20629940,2009-01-09,Brock Houseman,Not Easily Broken,,,,,
597,20629940,2009-01-09,,Not Easily Broken,,,,,
598,20629940,2009-01-09,Michelle,Not Easily Broken,,,,,
599,2236141,1952-01-01,,Son of Paleface,,,,,
600,2236141,1952-01-01,Mike 'The Torch' Delroy,Son of Paleface,,,,,
601,2236141,1952-01-01,,Son of Paleface,,,,,
602,2236141,1952-01-01,,Son of Paleface,,,,,
603,2236141,1952-01-01,,Son of Paleface,,,,,
604,2236141,1952-01-01,,Son of Paleface,,,,,
605,2236141,1952-01-01,,Son of Paleface,,,,,
606,2002258,1988-10-21,Samuel J. Loomis,Halloween 4: The Return of Michael Myers,,,,,
607,2002258,1988-10-21,Jamie Lloyd,Halloween 4: The Return of Michael Myers,,,,,
608,2002258,1988-10-21,Rachel Carruthers,Halloween 4: The Return of Michael Myers,,,,,
609,2002258,1988-10-21,Sheriff Ben Meeker,Halloween 4: The Return of Michael Myers,,,,,
610,2002258,1988-10-21,Brady,Halloween 4: The Return of Michael Myers,,,,,
611,2002258,1988-10-21,Security Guard,Halloween 4: The Return of Michael Myers,,,,,
612,2002258,1988-10-21,Dr. Hoffman,Halloween 4: The Return of Michael Myers,,,,,
613,2002258,1988-10-21,Rev. Jackson P. Sayer,Halloween 4: The Return of Michael Myers,,,,,
626,26554437,2011-02-24,Gary,Hall Pass,,,,,
627,26554437,2011-02-24,Rick,Hall Pass,,,,,
628,26554437,2011-02-24,Fred,Hall Pass,,,,,
629,26554437,2011-02-24,Maggie,Hall Pass,,,,,
630,26554437,2011-02-24,Grace,Hall Pass,,,,,
631,26554437,2011-02-24,Coakley,Hall Pass,,,,,
632,26554437,2011-02-24,Hog Head,Hall Pass,,,,,
633,26554437,2011-02-24,Rick Coleman,Hall Pass,,,,,
634,26554437,2011-02-24,Gerry,Hall Pass,,,,,
635,26554437,2011-02-24,Brent,Hall Pass,,,,,
636,26554437,2011-02-24,Paige,Hall Pass,,,,,
637,26554437,2011-02-24,Ed Long,Hall Pass,,,,,
638,26554437,2011-02-24,Dr. Lucy,Hall Pass,,,,,
639,26554437,2011-02-24,Mandy,Hall Pass,,,,,
640,26554437,2011-02-24,Missy,Hall Pass,,,,,
641,1853602,1986-01-17,Harry Potter Jr.,Troll,,,,,
642,1853602,1986-01-17,Eunice St. Clair,Troll,,,,,
643,1853602,1986-01-17,Wendy Anne Potter,Troll,,,,,
644,1853602,1986-01-17,Harry Potter Sr.,Troll,,,,,
645,1853602,1986-01-17,Anne Potter,Troll,,,,,
646,1853602,1986-01-17,Peter Dickinson,Troll,,,,,
647,1853602,1986-01-17,Jeanette Cooper,Troll,,,,,
648,1853602,1986-01-17,Torok the Troll,Troll,,,,,
649,1853602,1986-01-17,William Daniels,Troll,,,,,
650,1853602,1986-01-17,Eunice St. Clair,Troll,,,,,
651,1853602,1986-01-17,Malcolm Mallory,Troll,,,,,
652,327427,1965-02-15,Jesus,The Greatest Story Ever Told,,,,,
653,327427,1965-02-15,John the Baptist,The Greatest Story Ever Told,,,,,
654,327427,1965-02-15,Simon the Zealot,The Greatest Story Ever Told,,,,,
655,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
656,327427,1965-02-15,Judas Iscariot,The Greatest Story Ever Told,,,,,
657,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
658,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
659,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
660,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
661,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
662,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
663,327427,1965-02-15,Caiaphas,The Greatest Story Ever Told,,,,,
664,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
665,327427,1965-02-15,Pontius Pilate,The Greatest Story Ever Told,,,,,
666,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
667,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
668,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
669,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
670,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
671,327427,1965-02-15,Simon of Cyrene,The Greatest Story Ever Told,,,,,
672,327427,1965-02-15,Apostle Matthew,The Greatest Story Ever Told,,,,,
673,327427,1965-02-15,Roman Centurion,The Greatest Story Ever Told,,,,,
674,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
675,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
676,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
677,327427,1965-02-15,Uriah,The Greatest Story Ever Told,,,,,
678,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
679,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
680,327427,1965-02-15,Claudia,The Greatest Story Ever Told,,,,,
681,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
682,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
683,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
684,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
685,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
686,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
687,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
688,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
689,327427,1965-02-15,,The Greatest Story Ever Told,,,,,
690,571383,1977-06-17,,Exorcist II: The Heretic,,,,,
691,571383,1977-06-17,Regan MacNeil,Exorcist II: The Heretic,,,,,
692,571383,1977-06-17,Philip Lamont,Exorcist II: The Heretic,,,,,
693,571383,1977-06-17,Gene Tuskin,Exorcist II: The Heretic,,,,,
694,571383,1977-06-17,Lankester Merrin,Exorcist II: The Heretic,,,,,
695,571383,1977-06-17,,Exorcist II: The Heretic,,,,,
696,571383,1977-06-17,Kokumo,Exorcist II: The Heretic,,,,,
697,571383,1977-06-17,,Exorcist II: The Heretic,,,,,
698,6987479,2006-09-29,Ian,School for Scoundrels,,,,,
699,6987479,2006-09-29,,School for Scoundrels,,,,,
700,6987479,2006-09-29,Roger,School for Scoundrels,,,,,
701,6987479,2006-09-29,,School for Scoundrels,,,,,
702,6987479,2006-09-29,Becky,School for Scoundrels,,,,,
703,6987479,2006-09-29,Lesher,School for Scoundrels,,,,,
704,6987479,2006-09-29,Dr. P,School for Scoundrels,,,,,
705,6987479,2006-09-29,Lonnie,School for Scoundrels,,,,,
706,6987479,2006-09-29,Classmate,School for Scoundrels,,,,,
707,6987479,2006-09-29,Classmate,School for Scoundrels,,,,,
708,6987479,2006-09-29,,School for Scoundrels,,,,,
709,6987479,2006-09-29,,School for Scoundrels,,,,,
710,6987479,2006-09-29,Eli's Wife,School for Scoundrels,,,,,
711,1663320,2006-05-09,Dana,Just My Luck,,,,,
712,1663320,2006-05-09,Antonio,Just My Luck,,,,,
713,1663320,2006-05-09,Jake Hardin,Just My Luck,,,,,
714,1663320,2006-05-09,Damon Phillips,Just My Luck,,,,,
715,1663320,2006-05-09,Peggy Braden,Just My Luck,,,,,
716,1663320,2006-05-09,David Pennington,Just My Luck,,,,,
717,1663320,2006-05-09,Tiffany,Just My Luck,,,,,
718,1663320,2006-05-09,Katy,Just My Luck,,,,,
719,1663320,2006-05-09,Business Executive,Just My Luck,,,,,
720,1663320,2006-05-09,Madame Z,Just My Luck,,,,,
721,1663320,2006-05-09,Ashley Albright,Just My Luck,,,,,
722,1663320,2006-05-09,Maggie,Just My Luck,,,,,
723,25411775,1999-08-13,,A Reasonable Man,,,,,
724,31351,1999-05-21,Rose,The Straight Story,,,,,
725,31351,1999-05-21,Alvin Straight,The Straight Story,,,,,
726,31351,1999-05-21,Tom the John Deere Dealer,The Straight Story,,,,,
727,31351,1999-05-21,Lyle,The Straight Story,,,,,
728,31351,1999-05-21,,The Straight Story,,,,,
729,9340076,1996-01-01,Delon,Adrenalin: Fear the Rush,,,,,
730,9340076,1996-01-01,Lemieux,Adrenalin: Fear the Rush,,,,,
731,9340076,1996-01-01,,Adrenalin: Fear the Rush,,,,,
732,9340076,1996-01-01,,Adrenalin: Fear the Rush,,,,,
733,9340076,1996-01-01,,Adrenalin: Fear the Rush,,,,,
734,1456329,1991-11-22,Fievel Mousekewitz,An American Tail: Fievel Goes West,,,,,
735,1456329,1991-11-22,Wylie Burp,An American Tail: Fievel Goes West,,,,,
736,1456329,1991-11-22,Mama Mousekewitz,An American Tail: Fievel Goes West,,,,,
737,1456329,1991-11-22,Tanya Mousekewitz,An American Tail: Fievel Goes West,,,,,
738,1456329,1991-11-22,Papa Mousekewitz,An American Tail: Fievel Goes West,,,,,
739,1456329,1991-11-22,Tiger,An American Tail: Fievel Goes West,,,,,
740,1456329,1991-11-22,Miss Kitty,An American Tail: Fievel Goes West,,,,,
741,1456329,1991-11-22,Cat R. Waul,An American Tail: Fievel Goes West,,,,,
742,1456329,1991-11-22,T.R. Chula,An American Tail: Fievel Goes West,,,,,
743,1456329,1991-11-22,,An American Tail: Fievel Goes West,,,,,
744,1456329,1991-11-22,,An American Tail: Fievel Goes West,,,,,
745,1456329,1991-11-22,,An American Tail: Fievel Goes West,,,,,
746,12585204,1986-03-21,,Just Between Friends,,,,,
747,12585204,1986-03-21,,Just Between Friends,,,,,
748,12585204,1986-03-21,,Just Between Friends,,,,,
749,12585204,1986-03-21,Holly Davis,Just Between Friends,,,,,
750,12585204,1986-03-21,,Just Between Friends,,,,,
751,12585204,1986-03-21,,Just Between Friends,,,,,
752,12585204,1986-03-21,,Just Between Friends,,,,,
753,12585204,1986-03-21,,Just Between Friends,,,,,
754,685721,1987-11-20,Todd Howard,Teen Wolf Too,,,,,
755,685721,1987-11-20,Professor Brooks,Teen Wolf Too,,,,,
756,685721,1987-11-20,,Teen Wolf Too,,,,,
757,685721,1987-11-20,,Teen Wolf Too,,,,,
758,685721,1987-11-20,,Teen Wolf Too,,,,,
759,685721,1987-11-20,,Teen Wolf Too,,,,,
760,685721,1987-11-20,,Teen Wolf Too,,,,,
761,142443,1996-01-21,David Helfgott - Adolescent,Shine,,,,,
762,142443,1996-01-21,Ben Rosen,Shine,,,,,
763,142443,1996-01-21,Peter,Shine,,,,,
764,142443,1996-01-21,Sam,Shine,,,,,
765,142443,1996-01-21,David Helfgott,Shine,,,,,
766,142443,1996-01-21,Cecil Parkes,Shine,,,,,
767,142443,1996-01-21,,Shine,,,,,
768,142443,1996-01-21,Ray,Shine,,,,,
769,8964541,1995-01-01,,Unzipped,,,,,
770,8964541,1995-01-01,,Unzipped,,,,,
771,8964541,1995-01-01,,Unzipped,,,,,
772,8964541,1995-01-01,,Unzipped,,,,,
773,8997652,1995-02-24,,The Hunted,,,,,
774,8997652,1995-02-24,Paul Racine,The Hunted,,,,,
775,8997652,1995-02-24,,The Hunted,,,,,
780,2411131,1990-08-24,,Men at Work,,,,,
781,2411131,1990-08-24,Carl Taylor,Men at Work,,,,,
782,2411131,1990-08-24,James St. James,Men at Work,,,,,
783,2411131,1990-08-24,,Men at Work,,,,,
784,2411131,1990-08-24,,Men at Work,,,,,
785,2411131,1990-08-24,,Men at Work,,,,,
786,2411131,1990-08-24,,Men at Work,,,,,
787,2411131,1990-08-24,,Men at Work,,,,,
788,2411131,1990-08-24,,Men at Work,,,,,
789,445066,1987-07-17,Dick Jones,RoboCop,,,,,
790,445066,1987-07-17,The Old Man,RoboCop,,,,,
791,445066,1987-07-17,Officer Anne Lewis,RoboCop,,,,,
792,445066,1987-07-17,Emil M. Antonowsky,RoboCop,,,,,
793,445066,1987-07-17,OCP Executive Donald Johnson,RoboCop,,,,,
794,445066,1987-07-17,Officer Alex J. Murphy,RoboCop,,,,,
795,445066,1987-07-17,RoboCop,RoboCop,,,,,
796,445066,1987-07-17,Sergeant Warren Reed,RoboCop,,,,,
797,445066,1987-07-17,Leon C. Nash,RoboCop,,,,,
798,445066,1987-07-17,Bob Morton,RoboCop,,,,,
799,445066,1987-07-17,Clarence J. Boddicker,RoboCop,,,,,
800,3894411,2006-09-09,Max Skinner,A Good Year,,,,,
801,3894411,2006-09-09,Fanny Chenal,A Good Year,,,,,
802,3894411,2006-09-09,Christie Roberts,A Good Year,,,,,
803,3894411,2006-09-09,Sir Nigel,A Good Year,,,,,
804,3894411,2006-09-09,Amis,A Good Year,,,,,
805,3894411,2006-09-09,Bert the Doorman,A Good Year,,,,,
806,3894411,2006-09-09,Charlie Willis,A Good Year,,,,,
807,3894411,2006-09-09,Uncle Henry,A Good Year,,,,,
808,3894411,2006-09-09,Max Skinner,A Good Year,,,,,
809,3894411,2006-09-09,Gemma,A Good Year,,,,,
810,3894411,2006-09-09,Kenny,A Good Year,,,,,
811,770083,1985-10-02,Charlie Dick,Sweet Dreams,,,,,
812,770083,1985-10-02,Patsy Cline,Sweet Dreams,,,,,
813,770083,1985-10-02,,Sweet Dreams,,,,,
814,770083,1985-10-02,,Sweet Dreams,,,,,
815,770083,1985-10-02,Otis,Sweet Dreams,,,,,
816,770083,1985-10-02,,Sweet Dreams,,,,,
817,770083,1985-10-02,,Sweet Dreams,,,,,
818,770083,1985-10-02,,Sweet Dreams,,,,,
819,770083,1985-10-02,,Sweet Dreams,,,,,
820,17247457,1953-06-17,,Francis Covers the Big Town,,,,,
821,17247457,1953-06-17,,Francis Covers the Big Town,,,,,
822,17247457,1953-06-17,,Francis Covers the Big Town,,,,,
823,18436536,2009-11-11,Jackson Curtis,2012,,,,,
824,18436536,2009-11-11,Kate Curtis,2012,,,,,
825,18436536,2009-11-11,Adrian Helmsley,2012,,,,,
826,18436536,2009-11-11,Laura Wilson,2012,,,,,
827,18436536,2009-11-11,Carl Anheuser,2012,,,,,
828,18436536,2009-11-11,Gordon Silberman,2012,,,,,
829,18436536,2009-11-11,Charlie Frost,2012,,,,,
830,18436536,2009-11-11,President Thomas Wilson,2012,,,,,
831,18436536,2009-11-11,Tony Delgatto,2012,,,,,
832,18436536,2009-11-11,Lilly Curtis,2012,,,,,
833,18436536,2009-11-11,Noah Curtis,2012,,,,,
834,18436536,2009-11-11,Tamara,2012,,,,,
835,18436536,2009-11-11,Sasha,2012,,,,,
836,18436536,2009-11-11,Roland Picard,2012,,,,,
837,18436536,2009-11-11,Professor West,2012,,,,,
838,18436536,2009-11-11,Dr. Satnam Tsurutani,2012,,,,,
839,18436536,2009-11-11,Captain Michaels,2012,,,,,
840,18436536,2009-11-11,Tenzin,2012,,,,,
841,18436536,2009-11-11,,2012,,,,,
842,18436536,2009-11-11,.... City survivor,2012,,,,,
843,106262,2000-12-13,Cameron,What Women Want,,,,,
844,106262,2000-12-13,Nick Marshall,What Women Want,,,,,
845,106262,2000-12-13,Darcy Maguire,What Women Want,,,,,
846,106262,2000-12-13,Lola,What Women Want,,,,,
847,106262,2000-12-13,Dan Wanamaker,What Women Want,,,,,
848,106262,2000-12-13,Alex Marshall,What Women Want,,,,,
849,106262,2000-12-13,Morgan Farwell,What Women Want,,,,,
850,106262,2000-12-13,Gigi,What Women Want,,,,,
851,106262,2000-12-13,Eve,What Women Want,,,,,
852,106262,2000-12-13,Margo,What Women Want,,,,,
853,106262,2000-12-13,Erin the File Girl,What Women Want,,,,,
854,106262,2000-12-13,Annie,What Women Want,,,,,
855,106262,2000-12-13,Sue Cranston,What Women Want,,,,,
856,106262,2000-12-13,Dina,What Women Want,,,,,
857,106262,2000-12-13,Flo the Doorwoman,What Women Want,,,,,
858,106262,2000-12-13,Stella,What Women Want,,,,,
859,106262,2000-12-13,Dr. J.M. Perkins,What Women Want,,,,,
860,106262,2000-12-13,Nick Marshall,What Women Want,,,,,
861,2100492,1992-02-07,Dr. Robert Campbell,Medicine Man,,,,,
862,2100492,1992-02-07,Dr. Rae Crane,Medicine Man,,,,,
863,10183625,1954-01-01,Banah,The Adventures of Hajji Baba,,,,,
864,10183625,1954-01-01,,The Adventures of Hajji Baba,,,,,
865,10183625,1954-01-01,,The Adventures of Hajji Baba,,,,,
866,10183625,1954-01-01,,The Adventures of Hajji Baba,,,,,
867,10183625,1954-01-01,,The Adventures of Hajji Baba,,,,,
868,161452,1955-01-07,John J. Macreedy,Bad Day at Black Rock,,,,,
869,161452,1955-01-07,,Bad Day at Black Rock,,,,,
870,161452,1955-01-07,,Bad Day at Black Rock,,,,,
871,161452,1955-01-07,,Bad Day at Black Rock,,,,,
872,161452,1955-01-07,,Bad Day at Black Rock,,,,,
873,161452,1955-01-07,,Bad Day at Black Rock,,,,,
874,161452,1955-01-07,,Bad Day at Black Rock,,,,,
875,161452,1955-01-07,,Bad Day at Black Rock,,,,,
876,161452,1955-01-07,,Bad Day at Black Rock,,,,,
877,2657943,2004-01-20,Edith Evans,We Don't Live Here Anymore,,,,,
878,2657943,2004-01-20,Jack Linden,We Don't Live Here Anymore,,,,,
